id,date,warehouse_id,region,quantity_stored_tons,capacity_tons,utilization_percent
2287,2024-12-23,WH-SHI-001,Shinyanga,1920.45,2536,75.7
2288,2024-12-23,WH-SHI-002,Shinyanga,3500.03,4536,77.2
2289,2024-12-30,WH-MBE-001,Mbeya,2929.46,3903,75.1
2290,2024-12-30,WH-MBE-002,Mbeya,3425.99,4442,77.1
2291,2024-12-30,WH-IRI-001,Iringa,956.72,1175,81.4
2292,2024-12-30,WH-IRI-002,Iringa,2033.68,2541,80.0
2293,2024-12-30,WH-RUV-001,Ruvuma,531.3,662,80.3
2294,2024-12-30,WH-RUV-002,Ruvuma,1439.16,1861,77.3
2295,2024-12-30,WH-RUK-001,Rukwa,1587.92,1839,86.3
2296,2024-12-30,WH-RUK-002,Rukwa,3423.52,4309,79.5
2297,2024-12-30,WH-MOR-001,Morogoro,1875.7,2435,77.0
2298,2024-12-30,WH-MOR-002,Morogoro,434.5,586,74.1
2299,2024-12-30,WH-DOD-001,Dodoma,1858.0,2161,86.0
2300,2024-12-30,WH-DOD-002,Dodoma,455.59,630,72.3
2301,2024-12-30,WH-ARU-001,Arusha,769.36,955,80.6
2302,2024-12-30,WH-ARU-002,Arusha,3344.48,4213,79.4
2303,2024-12-30,WH-KIL-001,Kilimanjaro,2503.28,3053,82.0
2304,2024-12-30,WH-KIL-002,Kilimanjaro,3173.17,4199,75.6
2305,2024-12-30,WH-DAR-001,Dar es Salaam,1953.06,2543,76.8
2306,2024-12-30,WH-DAR-002,Dar es Salaam,2458.08,3161,77.8
2307,2024-12-30,WH-MWA-001,Mwanza,709.78,930,76.3
2308,2024-12-30,WH-MWA-002,Mwanza,2235.61,2827,79.1
2309,2024-12-30,WH-SHI-001,Shinyanga,1948.85,2536,76.8
2310,2024-12-30,WH-SHI-002,Shinyanga,3433.21,4536,75.7
