id,date,market,region,quality_grade,price_per_kg_tzs
11758,2023-11-23,Moshi Central,Kilimanjaro,A,2297.86
11759,2023-11-23,Moshi Central,Kilimanjaro,B,1924.02
11760,2023-11-23,Moshi Central,Kilimanjaro,C,1596.97
11761,2023-11-23,Kariakoo,Dar es Salaam,A,2306.0
11762,2023-11-23,Kariakoo,Dar es Salaam,B,1885.66
11763,2023-11-23,Kariakoo,Dar es Salaam,C,1643.43
11764,2023-11-23,Mwenge,Dar es Salaam,A,2254.11
11765,2023-11-23,Mwenge,Dar es Salaam,B,1893.4
11766,2023-11-23,Mwenge,Dar es Salaam,C,1583.7
11767,2023-11-23,Mwanza Central,Mwanza,A,2273.19
11768,2023-11-23,Mwanza Central,Mwanza,B,1934.77
11769,2023-11-23,Mwanza Central,Mwanza,C,1597.6
11770,2023-11-23,Shinyanga Central,Shinyanga,A,2303.74
11771,2023-11-23,Shinyanga Central,Shinyanga,B,1875.44
11772,2023-11-23,Shinyanga Central,Shinyanga,C,1630.35
11773,2023-11-24,Mbeya Central,Mbeya,A,1983.74
11774,2023-11-24,Mbeya Central,Mbeya,B,1638.24
11775,2023-11-24,Mbeya Central,Mbeya,C,1396.96
11776,2023-11-24,Iringa Central,Iringa,A,1968.0
11777,2023-11-24,Iringa Central,Iringa,B,1670.82
11778,2023-11-24,Iringa Central,Iringa,C,1421.84
11779,2023-11-24,Songea Central,Ruvuma,A,2008.25
11780,2023-11-24,Songea Central,Ruvuma,B,1639.03
11781,2023-11-24,Songea Central,Ruvuma,C,1409.03
11782,2023-11-24,Sumbawanga Central,Rukwa,A,1999.0
11783,2023-11-24,Sumbawanga Central,Rukwa,B,1672.19
11784,2023-11-24,Sumbawanga Central,Rukwa,C,1387.22
11785,2023-11-24,Morogoro Central,Morogoro,A,2006.03
11786,2023-11-24,Morogoro Central,Morogoro,B,1623.69
11787,2023-11-24,Morogoro Central,Morogoro,C,1414.95
11788,2023-11-24,Dodoma Central,Dodoma,A,1991.04
11789,2023-11-24,Dodoma Central,Dodoma,B,1637.65
11790,2023-11-24,Dodoma Central,Dodoma,C,1402.34
11791,2023-11-24,Arusha Central,Arusha,A,2248.42
11792,2023-11-24,Arusha Central,Arusha,B,1888.6
11793,2023-11-24,Arusha Central,Arusha,C,1597.69
11794,2023-11-24,Moshi Central,Kilimanjaro,A,2295.89
11795,2023-11-24,Moshi Central,Kilimanjaro,B,1886.16
11796,2023-11-24,Moshi Central,Kilimanjaro,C,1632.61
11797,2023-11-24,Kariakoo,Dar es Salaam,A,2313.05
11798,2023-11-24,Kariakoo,Dar es Salaam,B,1916.84
11799,2023-11-24,Kariakoo,Dar es Salaam,C,1642.51
11800,2023-11-24,Mwenge,Dar es Salaam,A,2260.86
11801,2023-11-24,Mwenge,Dar es Salaam,B,1868.01
11802,2023-11-24,Mwenge,Dar es Salaam,C,1618.16
11803,2023-11-24,Mwanza Central,Mwanza,A,2314.24
11804,2023-11-24,Mwanza Central,Mwanza,B,1912.7
11805,2023-11-24,Mwanza Central,Mwanza,C,1616.78
11806,2023-11-24,Shinyanga Central,Shinyanga,A,2300.39
11807,2023-11-24,Shinyanga Central,Shinyanga,B,1900.4
11808,2023-11-24,Shinyanga Central,Shinyanga,C,1606.29
11809,2023-11-25,Mbeya Central,Mbeya,A,2035.4
11810,2023-11-25,Mbeya Central,Mbeya,B,1662.71
11811,2023-11-25,Mbeya Central,Mbeya,C,1407.12
11812,2023-11-25,Iringa Central,Iringa,A,2027.51
11813,2023-11-25,Iringa Central,Iringa,B,1708.38
11814,2023-11-25,Iringa Central,Iringa,C,1425.09
11815,2023-11-25,Songea Central,Ruvuma,A,2000.48
11816,2023-11-25,Songea Central,Ruvuma,B,1697.53
11817,2023-11-25,Songea Central,Ruvuma,C,1432.43
11818,2023-11-25,Sumbawanga Central,Rukwa,A,2011.26
11819,2023-11-25,Sumbawanga Central,Rukwa,B,1711.36
11820,2023-11-25,Sumbawanga Central,Rukwa,C,1407.87
11821,2023-11-25,Morogoro Central,Morogoro,A,2056.44
11822,2023-11-25,Morogoro Central,Morogoro,B,1704.18
11823,2023-11-25,Morogoro Central,Morogoro,C,1452.72
11824,2023-11-25,Dodoma Central,Dodoma,A,2002.95
11825,2023-11-25,Dodoma Central,Dodoma,B,1687.72
11826,2023-11-25,Dodoma Central,Dodoma,C,1406.64
11827,2023-11-25,Arusha Central,Arusha,A,2368.94
11828,2023-11-25,Arusha Central,Arusha,B,1931.0
11829,2023-11-25,Arusha Central,Arusha,C,1614.91
11830,2023-11-25,Moshi Central,Kilimanjaro,A,2327.0
11831,2023-11-25,Moshi Central,Kilimanjaro,B,1948.42
11832,2023-11-25,Moshi Central,Kilimanjaro,C,1630.25
11833,2023-11-25,Kariakoo,Dar es Salaam,A,2322.03
11834,2023-11-25,Kariakoo,Dar es Salaam,B,1961.25
11835,2023-11-25,Kariakoo,Dar es Salaam,C,1676.93
11836,2023-11-25,Mwenge,Dar es Salaam,A,2298.88
11837,2023-11-25,Mwenge,Dar es Salaam,B,1914.22
11838,2023-11-25,Mwenge,Dar es Salaam,C,1654.86
11839,2023-11-25,Mwanza Central,Mwanza,A,2296.15
11840,2023-11-25,Mwanza Central,Mwanza,B,1897.7
11841,2023-11-25,Mwanza Central,Mwanza,C,1628.27
11842,2023-11-25,Shinyanga Central,Shinyanga,A,2278.02
11843,2023-11-25,Shinyanga Central,Shinyanga,B,1944.14
11844,2023-11-25,Shinyanga Central,Shinyanga,C,1667.37
11845,2023-11-26,Mbeya Central,Mbeya,A,2012.7
11846,2023-11-26,Mbeya Central,Mbeya,B,1686.45
11847,2023-11-26,Mbeya Central,Mbeya,C,1434.45
11848,2023-11-26,Iringa Central,Iringa,A,2012.52
11849,2023-11-26,Iringa Central,Iringa,B,1706.42
11850,2023-11-26,Iringa Central,Iringa,C,1435.18
11851,2023-11-26,Songea Central,Ruvuma,A,2029.88
11852,2023-11-26,Songea Central,Ruvuma,B,1709.16
11853,2023-11-26,Songea Central,Ruvuma,C,1457.97
11854,2023-11-26,Sumbawanga Central,Rukwa,A,2039.54
11855,2023-11-26,Sumbawanga Central,Rukwa,B,1696.92
11856,2023-11-26,Sumbawanga Central,Rukwa,C,1458.13
11857,2023-11-26,Morogoro Central,Morogoro,A,2044.11
11858,2023-11-26,Morogoro Central,Morogoro,B,1667.08
11859,2023-11-26,Morogoro Central,Morogoro,C,1423.12
11860,2023-11-26,Dodoma Central,Dodoma,A,2051.92
11861,2023-11-26,Dodoma Central,Dodoma,B,1712.41
11862,2023-11-26,Dodoma Central,Dodoma,C,1420.26
11863,2023-11-26,Arusha Central,Arusha,A,2309.26
11864,2023-11-26,Arusha Central,Arusha,B,1970.91
11865,2023-11-26,Arusha Central,Arusha,C,1621.08
11866,2023-11-26,Moshi Central,Kilimanjaro,A,2355.98
11867,2023-11-26,Moshi Central,Kilimanjaro,B,1973.09
11868,2023-11-26,Moshi Central,Kilimanjaro,C,1628.48
11869,2023-11-26,Kariakoo,Dar es Salaam,A,2326.1
11870,2023-11-26,Kariakoo,Dar es Salaam,B,1906.71
11871,2023-11-26,Kariakoo,Dar es Salaam,C,1676.79
11872,2023-11-26,Mwenge,Dar es Salaam,A,2348.94
11873,2023-11-26,Mwenge,Dar es Salaam,B,1936.03
11874,2023-11-26,Mwenge,Dar es Salaam,C,1643.54
11875,2023-11-26,Mwanza Central,Mwanza,A,2305.21
11876,2023-11-26,Mwanza Central,Mwanza,B,1959.24
11877,2023-11-26,Mwanza Central,Mwanza,C,1651.98
11878,2023-11-26,Shinyanga Central,Shinyanga,A,2342.99
11879,2023-11-26,Shinyanga Central,Shinyanga,B,1952.29
11880,2023-11-26,Shinyanga Central,Shinyanga,C,1654.67
11881,2023-11-27,Mbeya Central,Mbeya,A,1984.28
11882,2023-11-27,Mbeya Central,Mbeya,B,1682.02
11883,2023-11-27,Mbeya Central,Mbeya,C,1400.55
11884,2023-11-27,Iringa Central,Iringa,A,1985.88
11885,2023-11-27,Iringa Central,Iringa,B,1620.51
11886,2023-11-27,Iringa Central,Iringa,C,1409.17
11887,2023-11-27,Songea Central,Ruvuma,A,1979.77
11888,2023-11-27,Songea Central,Ruvuma,B,1645.79
11889,2023-11-27,Songea Central,Ruvuma,C,1427.92
11890,2023-11-27,Sumbawanga Central,Rukwa,A,1953.97
11891,2023-11-27,Sumbawanga Central,Rukwa,B,1653.96
11892,2023-11-27,Sumbawanga Central,Rukwa,C,1405.81
11893,2023-11-27,Morogoro Central,Morogoro,A,1944.96
11894,2023-11-27,Morogoro Central,Morogoro,B,1639.94
11895,2023-11-27,Morogoro Central,Morogoro,C,1423.12
11896,2023-11-27,Dodoma Central,Dodoma,A,1952.11
11897,2023-11-27,Dodoma Central,Dodoma,B,1662.01
11898,2023-11-27,Dodoma Central,Dodoma,C,1378.12
11899,2023-11-27,Arusha Central,Arusha,A,2296.93
11900,2023-11-27,Arusha Central,Arusha,B,1902.79
11901,2023-11-27,Arusha Central,Arusha,C,1641.74
11902,2023-11-27,Moshi Central,Kilimanjaro,A,2297.74
11903,2023-11-27,Moshi Central,Kilimanjaro,B,1913.71
11904,2023-11-27,Moshi Central,Kilimanjaro,C,1612.28
11905,2023-11-27,Kariakoo,Dar es Salaam,A,2295.6
11906,2023-11-27,Kariakoo,Dar es Salaam,B,1931.1
11907,2023-11-27,Kariakoo,Dar es Salaam,C,1644.24
11908,2023-11-27,Mwenge,Dar es Salaam,A,2251.06
11909,2023-11-27,Mwenge,Dar es Salaam,B,1893.87
11910,2023-11-27,Mwenge,Dar es Salaam,C,1615.35
11911,2023-11-27,Mwanza Central,Mwanza,A,2292.91
11912,2023-11-27,Mwanza Central,Mwanza,B,1884.64
11913,2023-11-27,Mwanza Central,Mwanza,C,1617.38
11914,2023-11-27,Shinyanga Central,Shinyanga,A,2311.24
11915,2023-11-27,Shinyanga Central,Shinyanga,B,1931.37
11916,2023-11-27,Shinyanga Central,Shinyanga,C,1589.92
11917,2023-11-28,Mbeya Central,Mbeya,A,1983.14
11918,2023-11-28,Mbeya Central,Mbeya,B,1661.97
11919,2023-11-28,Mbeya Central,Mbeya,C,1392.09
11920,2023-11-28,Iringa Central,Iringa,A,1940.94
11921,2023-11-28,Iringa Central,Iringa,B,1657.23
11922,2023-11-28,Iringa Central,Iringa,C,1414.4
11923,2023-11-28,Songea Central,Ruvuma,A,1968.78
11924,2023-11-28,Songea Central,Ruvuma,B,1624.9
11925,2023-11-28,Songea Central,Ruvuma,C,1429.28
11926,2023-11-28,Sumbawanga Central,Rukwa,A,1989.02
11927,2023-11-28,Sumbawanga Central,Rukwa,B,1651.96
11928,2023-11-28,Sumbawanga Central,Rukwa,C,1415.42
11929,2023-11-28,Morogoro Central,Morogoro,A,1998.42
11930,2023-11-28,Morogoro Central,Morogoro,B,1633.42
11931,2023-11-28,Morogoro Central,Morogoro,C,1408.2
11932,2023-11-28,Dodoma Central,Dodoma,A,2000.5
11933,2023-11-28,Dodoma Central,Dodoma,B,1628.84
11934,2023-11-28,Dodoma Central,Dodoma,C,1384.62
11935,2023-11-28,Arusha Central,Arusha,A,2290.61
11936,2023-11-28,Arusha Central,Arusha,B,1897.12
11937,2023-11-28,Arusha Central,Arusha,C,1588.33
11938,2023-11-28,Moshi Central,Kilimanjaro,A,2239.58
11939,2023-11-28,Moshi Central,Kilimanjaro,B,1931.36
11940,2023-11-28,Moshi Central,Kilimanjaro,C,1617.65
11941,2023-11-28,Kariakoo,Dar es Salaam,A,2317.9
11942,2023-11-28,Kariakoo,Dar es Salaam,B,1888.96
11943,2023-11-28,Kariakoo,Dar es Salaam,C,1606.91
11944,2023-11-28,Mwenge,Dar es Salaam,A,2294.89
11945,2023-11-28,Mwenge,Dar es Salaam,B,1870.06
11946,2023-11-28,Mwenge,Dar es Salaam,C,1602.77
11947,2023-11-28,Mwanza Central,Mwanza,A,2240.19
11948,2023-11-28,Mwanza Central,Mwanza,B,1886.51
11949,2023-11-28,Mwanza Central,Mwanza,C,1626.25
11950,2023-11-28,Shinyanga Central,Shinyanga,A,2311.53
11951,2023-11-28,Shinyanga Central,Shinyanga,B,1897.48
11952,2023-11-28,Shinyanga Central,Shinyanga,C,1592.52
11953,2023-11-29,Mbeya Central,Mbeya,A,1972.19
11954,2023-11-29,Mbeya Central,Mbeya,B,1631.96
11955,2023-11-29,Mbeya Central,Mbeya,C,1429.74
11956,2023-11-29,Iringa Central,Iringa,A,1990.53
11957,2023-11-29,Iringa Central,Iringa,B,1639.42
11958,2023-11-29,Iringa Central,Iringa,C,1416.63
11959,2023-11-29,Songea Central,Ruvuma,A,1981.89
11960,2023-11-29,Songea Central,Ruvuma,B,1618.35
11961,2023-11-29,Songea Central,Ruvuma,C,1408.46
11962,2023-11-29,Sumbawanga Central,Rukwa,A,2018.18
11963,2023-11-29,Sumbawanga Central,Rukwa,B,1620.9
11964,2023-11-29,Sumbawanga Central,Rukwa,C,1395.38
11965,2023-11-29,Morogoro Central,Morogoro,A,1953.75
11966,2023-11-29,Morogoro Central,Morogoro,B,1680.6
11967,2023-11-29,Morogoro Central,Morogoro,C,1404.13
11968,2023-11-29,Dodoma Central,Dodoma,A,1940.77
11969,2023-11-29,Dodoma Central,Dodoma,B,1642.39
11970,2023-11-29,Dodoma Central,Dodoma,C,1376.0
11971,2023-11-29,Arusha Central,Arusha,A,2313.9
11972,2023-11-29,Arusha Central,Arusha,B,1902.31
11973,2023-11-29,Arusha Central,Arusha,C,1636.06
11974,2023-11-29,Moshi Central,Kilimanjaro,A,2318.51
11975,2023-11-29,Moshi Central,Kilimanjaro,B,1873.86
11976,2023-11-29,Moshi Central,Kilimanjaro,C,1620.67
11977,2023-11-29,Kariakoo,Dar es Salaam,A,2248.02
11978,2023-11-29,Kariakoo,Dar es Salaam,B,1876.12
11979,2023-11-29,Kariakoo,Dar es Salaam,C,1602.89
11980,2023-11-29,Mwenge,Dar es Salaam,A,2310.89
11981,2023-11-29,Mwenge,Dar es Salaam,B,1928.82
11982,2023-11-29,Mwenge,Dar es Salaam,C,1619.31
11983,2023-11-29,Mwanza Central,Mwanza,A,2283.74
11984,2023-11-29,Mwanza Central,Mwanza,B,1927.21
11985,2023-11-29,Mwanza Central,Mwanza,C,1626.19
11986,2023-11-29,Shinyanga Central,Shinyanga,A,2311.58
11987,2023-11-29,Shinyanga Central,Shinyanga,B,1873.02
11988,2023-11-29,Shinyanga Central,Shinyanga,C,1590.22
11989,2023-11-30,Mbeya Central,Mbeya,A,2005.26
11990,2023-11-30,Mbeya Central,Mbeya,B,1619.0
11991,2023-11-30,Mbeya Central,Mbeya,C,1376.63
11992,2023-11-30,Iringa Central,Iringa,A,1982.98
11993,2023-11-30,Iringa Central,Iringa,B,1680.23
11994,2023-11-30,Iringa Central,Iringa,C,1427.22
11995,2023-11-30,Songea Central,Ruvuma,A,2004.33
11996,2023-11-30,Songea Central,Ruvuma,B,1637.57
11997,2023-11-30,Songea Central,Ruvuma,C,1390.8
11998,2023-11-30,Sumbawanga Central,Rukwa,A,1968.05
11999,2023-11-30,Sumbawanga Central,Rukwa,B,1628.91
12000,2023-11-30,Sumbawanga Central,Rukwa,C,1403.54
12001,2023-11-30,Morogoro Central,Morogoro,A,2011.7
12002,2023-11-30,Morogoro Central,Morogoro,B,1649.84
12003,2023-11-30,Morogoro Central,Morogoro,C,1408.31
12004,2023-11-30,Dodoma Central,Dodoma,A,2019.39
12005,2023-11-30,Dodoma Central,Dodoma,B,1677.72
12006,2023-11-30,Dodoma Central,Dodoma,C,1427.06
12007,2023-11-30,Arusha Central,Arusha,A,2316.04
12008,2023-11-30,Arusha Central,Arusha,B,1901.14
12009,2023-11-30,Arusha Central,Arusha,C,1605.7
12010,2023-11-30,Moshi Central,Kilimanjaro,A,2272.26
12011,2023-11-30,Moshi Central,Kilimanjaro,B,1868.38
12012,2023-11-30,Moshi Central,Kilimanjaro,C,1616.39
12013,2023-11-30,Kariakoo,Dar es Salaam,A,2262.28
12014,2023-11-30,Kariakoo,Dar es Salaam,B,1887.31
12015,2023-11-30,Kariakoo,Dar es Salaam,C,1596.07
12016,2023-11-30,Mwenge,Dar es Salaam,A,2305.93
12017,2023-11-30,Mwenge,Dar es Salaam,B,1873.85
12018,2023-11-30,Mwenge,Dar es Salaam,C,1606.7
12019,2023-11-30,Mwanza Central,Mwanza,A,2264.1
12020,2023-11-30,Mwanza Central,Mwanza,B,1929.12
12021,2023-11-30,Mwanza Central,Mwanza,C,1640.04
12022,2023-11-30,Shinyanga Central,Shinyanga,A,2305.32
12023,2023-11-30,Shinyanga Central,Shinyanga,B,1928.59
12024,2023-11-30,Shinyanga Central,Shinyanga,C,1626.27
12025,2023-12-01,Mbeya Central,Mbeya,A,1915.63
12026,2023-12-01,Mbeya Central,Mbeya,B,1549.72
12027,2023-12-01,Mbeya Central,Mbeya,C,1339.81
12028,2023-12-01,Iringa Central,Iringa,A,1902.36
12029,2023-12-01,Iringa Central,Iringa,B,1563.69
12030,2023-12-01,Iringa Central,Iringa,C,1340.21
12031,2023-12-01,Songea Central,Ruvuma,A,1895.68
12032,2023-12-01,Songea Central,Ruvuma,B,1577.01
12033,2023-12-01,Songea Central,Ruvuma,C,1333.08
12034,2023-12-01,Sumbawanga Central,Rukwa,A,1893.51
12035,2023-12-01,Sumbawanga Central,Rukwa,B,1556.16
12036,2023-12-01,Sumbawanga Central,Rukwa,C,1329.13
12037,2023-12-01,Morogoro Central,Morogoro,A,1886.06
12038,2023-12-01,Morogoro Central,Morogoro,B,1555.98
12039,2023-12-01,Morogoro Central,Morogoro,C,1362.54
12040,2023-12-01,Dodoma Central,Dodoma,A,1884.43
12041,2023-12-01,Dodoma Central,Dodoma,B,1570.91
12042,2023-12-01,Dodoma Central,Dodoma,C,1316.39
12043,2023-12-01,Arusha Central,Arusha,A,2132.1
12044,2023-12-01,Arusha Central,Arusha,B,1782.58
12045,2023-12-01,Arusha Central,Arusha,C,1543.33
12046,2023-12-01,Moshi Central,Kilimanjaro,A,2183.03
12047,2023-12-01,Moshi Central,Kilimanjaro,B,1797.19
12048,2023-12-01,Moshi Central,Kilimanjaro,C,1569.88
12049,2023-12-01,Kariakoo,Dar es Salaam,A,2197.04
12050,2023-12-01,Kariakoo,Dar es Salaam,B,1830.87
12051,2023-12-01,Kariakoo,Dar es Salaam,C,1551.81
12052,2023-12-01,Mwenge,Dar es Salaam,A,2175.9
12053,2023-12-01,Mwenge,Dar es Salaam,B,1778.04
12054,2023-12-01,Mwenge,Dar es Salaam,C,1567.08
12055,2023-12-01,Mwanza Central,Mwanza,A,2156.73
12056,2023-12-01,Mwanza Central,Mwanza,B,1817.59
12057,2023-12-01,Mwanza Central,Mwanza,C,1564.21
12058,2023-12-01,Shinyanga Central,Shinyanga,A,2177.22
12059,2023-12-01,Shinyanga Central,Shinyanga,B,1821.46
12060,2023-12-01,Shinyanga Central,Shinyanga,C,1554.3
12061,2023-12-02,Mbeya Central,Mbeya,A,1930.44
12062,2023-12-02,Mbeya Central,Mbeya,B,1577.4
12063,2023-12-02,Mbeya Central,Mbeya,C,1354.76
12064,2023-12-02,Iringa Central,Iringa,A,1903.76
12065,2023-12-02,Iringa Central,Iringa,B,1636.33
12066,2023-12-02,Iringa Central,Iringa,C,1341.08
12067,2023-12-02,Songea Central,Ruvuma,A,1952.89
12068,2023-12-02,Songea Central,Ruvuma,B,1630.51
12069,2023-12-02,Songea Central,Ruvuma,C,1378.55
12070,2023-12-02,Sumbawanga Central,Rukwa,A,1929.65
12071,2023-12-02,Sumbawanga Central,Rukwa,B,1585.83
12072,2023-12-02,Sumbawanga Central,Rukwa,C,1358.47
12073,2023-12-02,Morogoro Central,Morogoro,A,1943.16
12074,2023-12-02,Morogoro Central,Morogoro,B,1632.89
12075,2023-12-02,Morogoro Central,Morogoro,C,1343.6
12076,2023-12-02,Dodoma Central,Dodoma,A,1962.5
12077,2023-12-02,Dodoma Central,Dodoma,B,1631.71
12078,2023-12-02,Dodoma Central,Dodoma,C,1377.13
12079,2023-12-02,Arusha Central,Arusha,A,2179.1
12080,2023-12-02,Arusha Central,Arusha,B,1825.57
12081,2023-12-02,Arusha Central,Arusha,C,1551.93
12082,2023-12-02,Moshi Central,Kilimanjaro,A,2229.42
12083,2023-12-02,Moshi Central,Kilimanjaro,B,1811.68
12084,2023-12-02,Moshi Central,Kilimanjaro,C,1596.87
12085,2023-12-02,Kariakoo,Dar es Salaam,A,2190.9
12086,2023-12-02,Kariakoo,Dar es Salaam,B,1861.47
12087,2023-12-02,Kariakoo,Dar es Salaam,C,1597.01
12088,2023-12-02,Mwenge,Dar es Salaam,A,2173.05
12089,2023-12-02,Mwenge,Dar es Salaam,B,1828.29
12090,2023-12-02,Mwenge,Dar es Salaam,C,1590.05
12091,2023-12-02,Mwanza Central,Mwanza,A,2246.35
12092,2023-12-02,Mwanza Central,Mwanza,B,1883.27
12093,2023-12-02,Mwanza Central,Mwanza,C,1600.95
12094,2023-12-02,Shinyanga Central,Shinyanga,A,2245.93
12095,2023-12-02,Shinyanga Central,Shinyanga,B,1838.0
12096,2023-12-02,Shinyanga Central,Shinyanga,C,1591.57
12097,2023-12-03,Mbeya Central,Mbeya,A,1892.7
12098,2023-12-03,Mbeya Central,Mbeya,B,1583.47
12099,2023-12-03,Mbeya Central,Mbeya,C,1351.66
12100,2023-12-03,Iringa Central,Iringa,A,1940.8
12101,2023-12-03,Iringa Central,Iringa,B,1631.04
12102,2023-12-03,Iringa Central,Iringa,C,1361.31
12103,2023-12-03,Songea Central,Ruvuma,A,1933.24
12104,2023-12-03,Songea Central,Ruvuma,B,1629.87
12105,2023-12-03,Songea Central,Ruvuma,C,1372.42
12106,2023-12-03,Sumbawanga Central,Rukwa,A,1905.04
12107,2023-12-03,Sumbawanga Central,Rukwa,B,1630.83
12108,2023-12-03,Sumbawanga Central,Rukwa,C,1378.45
12109,2023-12-03,Morogoro Central,Morogoro,A,1910.27
12110,2023-12-03,Morogoro Central,Morogoro,B,1618.73
12111,2023-12-03,Morogoro Central,Morogoro,C,1360.93
12112,2023-12-03,Dodoma Central,Dodoma,A,1921.14
12113,2023-12-03,Dodoma Central,Dodoma,B,1592.24
12114,2023-12-03,Dodoma Central,Dodoma,C,1387.43
12115,2023-12-03,Arusha Central,Arusha,A,2245.06
12116,2023-12-03,Arusha Central,Arusha,B,1846.6
12117,2023-12-03,Arusha Central,Arusha,C,1576.64
12118,2023-12-03,Moshi Central,Kilimanjaro,A,2228.19
12119,2023-12-03,Moshi Central,Kilimanjaro,B,1839.75
12120,2023-12-03,Moshi Central,Kilimanjaro,C,1582.67
12121,2023-12-03,Kariakoo,Dar es Salaam,A,2212.46
12122,2023-12-03,Kariakoo,Dar es Salaam,B,1859.52
12123,2023-12-03,Kariakoo,Dar es Salaam,C,1552.95
12124,2023-12-03,Mwenge,Dar es Salaam,A,2229.17
12125,2023-12-03,Mwenge,Dar es Salaam,B,1819.04
12126,2023-12-03,Mwenge,Dar es Salaam,C,1595.62
12127,2023-12-03,Mwanza Central,Mwanza,A,2215.95
12128,2023-12-03,Mwanza Central,Mwanza,B,1824.08
12129,2023-12-03,Mwanza Central,Mwanza,C,1559.51
12130,2023-12-03,Shinyanga Central,Shinyanga,A,2256.3
12131,2023-12-03,Shinyanga Central,Shinyanga,B,1829.48
12132,2023-12-03,Shinyanga Central,Shinyanga,C,1581.72
12133,2023-12-04,Mbeya Central,Mbeya,A,1922.55
12134,2023-12-04,Mbeya Central,Mbeya,B,1568.59
12135,2023-12-04,Mbeya Central,Mbeya,C,1340.69
12136,2023-12-04,Iringa Central,Iringa,A,1873.72
12137,2023-12-04,Iringa Central,Iringa,B,1579.42
12138,2023-12-04,Iringa Central,Iringa,C,1317.78
12139,2023-12-04,Songea Central,Ruvuma,A,1861.23
12140,2023-12-04,Songea Central,Ruvuma,B,1595.34
12141,2023-12-04,Songea Central,Ruvuma,C,1359.31
12142,2023-12-04,Sumbawanga Central,Rukwa,A,1924.04
12143,2023-12-04,Sumbawanga Central,Rukwa,B,1578.45
12144,2023-12-04,Sumbawanga Central,Rukwa,C,1338.64
12145,2023-12-04,Morogoro Central,Morogoro,A,1861.81
12146,2023-12-04,Morogoro Central,Morogoro,B,1606.22
12147,2023-12-04,Morogoro Central,Morogoro,C,1337.09
12148,2023-12-04,Dodoma Central,Dodoma,A,1860.47
12149,2023-12-04,Dodoma Central,Dodoma,B,1557.9
12150,2023-12-04,Dodoma Central,Dodoma,C,1356.59
12151,2023-12-04,Arusha Central,Arusha,A,2146.07
12152,2023-12-04,Arusha Central,Arusha,B,1830.27
12153,2023-12-04,Arusha Central,Arusha,C,1558.43
12154,2023-12-04,Moshi Central,Kilimanjaro,A,2151.05
12155,2023-12-04,Moshi Central,Kilimanjaro,B,1819.6
12156,2023-12-04,Moshi Central,Kilimanjaro,C,1535.75
12157,2023-12-04,Kariakoo,Dar es Salaam,A,2142.44
12158,2023-12-04,Kariakoo,Dar es Salaam,B,1818.28
12159,2023-12-04,Kariakoo,Dar es Salaam,C,1511.3
12160,2023-12-04,Mwenge,Dar es Salaam,A,2211.2
12161,2023-12-04,Mwenge,Dar es Salaam,B,1830.58
12162,2023-12-04,Mwenge,Dar es Salaam,C,1520.41
12163,2023-12-04,Mwanza Central,Mwanza,A,2148.32
12164,2023-12-04,Mwanza Central,Mwanza,B,1798.06
12165,2023-12-04,Mwanza Central,Mwanza,C,1543.8
12166,2023-12-04,Shinyanga Central,Shinyanga,A,2212.5
12167,2023-12-04,Shinyanga Central,Shinyanga,B,1799.76
12168,2023-12-04,Shinyanga Central,Shinyanga,C,1567.3
12169,2023-12-05,Mbeya Central,Mbeya,A,1921.89
12170,2023-12-05,Mbeya Central,Mbeya,B,1565.56
12171,2023-12-05,Mbeya Central,Mbeya,C,1322.72
12172,2023-12-05,Iringa Central,Iringa,A,1900.9
12173,2023-12-05,Iringa Central,Iringa,B,1568.15
12174,2023-12-05,Iringa Central,Iringa,C,1320.17
12175,2023-12-05,Songea Central,Ruvuma,A,1874.26
12176,2023-12-05,Songea Central,Ruvuma,B,1547.51
12177,2023-12-05,Songea Central,Ruvuma,C,1321.83
12178,2023-12-05,Sumbawanga Central,Rukwa,A,1866.89
12179,2023-12-05,Sumbawanga Central,Rukwa,B,1584.95
12180,2023-12-05,Sumbawanga Central,Rukwa,C,1335.48
12181,2023-12-05,Morogoro Central,Morogoro,A,1918.07
12182,2023-12-05,Morogoro Central,Morogoro,B,1547.87
12183,2023-12-05,Morogoro Central,Morogoro,C,1325.14
12184,2023-12-05,Dodoma Central,Dodoma,A,1892.16
12185,2023-12-05,Dodoma Central,Dodoma,B,1578.58
12186,2023-12-05,Dodoma Central,Dodoma,C,1319.65
12187,2023-12-05,Arusha Central,Arusha,A,2213.86
12188,2023-12-05,Arusha Central,Arusha,B,1779.13
12189,2023-12-05,Arusha Central,Arusha,C,1550.94
12190,2023-12-05,Moshi Central,Kilimanjaro,A,2165.67
12191,2023-12-05,Moshi Central,Kilimanjaro,B,1813.73
12192,2023-12-05,Moshi Central,Kilimanjaro,C,1546.87
12193,2023-12-05,Kariakoo,Dar es Salaam,A,2144.8
12194,2023-12-05,Kariakoo,Dar es Salaam,B,1842.61
12195,2023-12-05,Kariakoo,Dar es Salaam,C,1531.58
12196,2023-12-05,Mwenge,Dar es Salaam,A,2142.5
12197,2023-12-05,Mwenge,Dar es Salaam,B,1782.54
12198,2023-12-05,Mwenge,Dar es Salaam,C,1523.16
12199,2023-12-05,Mwanza Central,Mwanza,A,2163.17
12200,2023-12-05,Mwanza Central,Mwanza,B,1815.79
12201,2023-12-05,Mwanza Central,Mwanza,C,1558.88
12202,2023-12-05,Shinyanga Central,Shinyanga,A,2196.86
